GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US13207,13207,"Monroe County, Georgia",26795,*****
0500000US13209,13209,"Montgomery County, Georgia",8962,*****
0500000US13211,13211,"Morgan County, Georgia",18013,*****
0500000US13213,13213,"Murray County, Georgia",39444,*****
0500000US13215,13215,"Muscogee County, Georgia",198647,*****
0500000US13217,13217,"Newton County, Georgia",105042,*****
0500000US13219,13219,"Oconee County, Georgia",35972,*****
0500000US13221,13221,"Oglethorpe County, Georgia",14654,*****
0500000US13223,13223,"Paulding County, Georgia",152399,*****
0500000US13225,13225,"Peach County, Georgia",27027,*****
0500000US13227,13227,"Pickens County, Georgia",30343,*****
0500000US13229,13229,"Pierce County, Georgia",19141,*****
0500000US13231,13231,"Pike County, Georgia",17919,*****
0500000US13233,13233,"Polk County, Georgia",41444,*****
0500000US13235,13235,"Pulaski County, Georgia",11396,*****
0500000US13237,13237,"Putnam County, Georgia",21430,*****
0500000US13239,13239,"Quitman County, Georgia",2140,154
0500000US13241,13241,"Rabun County, Georgia",16354,*****
0500000US13243,13243,"Randolph County, Georgia",7206,*****
0500000US13245,13245,"Richmond County, Georgia",201568,*****
0500000US13247,13247,"Rockdale County, Georgia",88482,*****
0500000US13249,13249,"Schley County, Georgia",5168,*****
0500000US13251,13251,"Screven County, Georgia",14037,*****
0500000US13253,13253,"Seminole County, Georgia",8549,*****
0500000US13255,13255,"Spalding County, Georgia",64192,*****
0500000US13257,13257,"Stephens County, Georgia",25625,*****
0500000US13259,13259,"Stewart County, Georgia",5832,*****
0500000US13261,13261,"Sumter County, Georgia",30687,*****
0500000US13263,13263,"Talbot County, Georgia",6423,*****
0500000US13265,13265,"Taliaferro County, Georgia",1844,154
0500000US13267,13267,"Tattnall County, Georgia",25402,*****
0500000US13269,13269,"Taylor County, Georgia",8267,*****
0500000US13271,13271,"Telfair County, Georgia",16339,*****
0500000US13273,13273,"Terrell County, Georgia",8978,*****
0500000US13275,13275,"Thomas County, Georgia",44909,*****
0500000US13277,13277,"Tift County, Georgia",40531,*****
0500000US13279,13279,"Toombs County, Georgia",27160,*****
0500000US13281,13281,"Towns County, Georgia",11173,*****
0500000US13283,13283,"Treutlen County, Georgia",6752,*****
0500000US13285,13285,"Troup County, Georgia",69433,*****
0500000US13287,13287,"Turner County, Georgia",8036,*****
0500000US13289,13289,"Twiggs County, Georgia",8323,*****
0500000US13291,13291,"Union County, Georgia",22262,*****
0500000US13293,13293,"Upson County, Georgia",26241,*****
0500000US13295,13295,"Walker County, Georgia",68609,*****
0500000US13297,13297,"Walton County, Georgia",88695,*****
0500000US13299,13299,"Ware County, Georgia",35688,*****
0500000US13301,13301,"Warren County, Georgia",5410,*****
0500000US13303,13303,"Washington County, Georgia",20506,*****
0500000US13305,13305,"Wayne County, Georgia",29833,*****
0500000US13307,13307,"Webster County, Georgia",2627,*****
0500000US13309,13309,"Wheeler County, Georgia",7952,*****
0500000US13311,13311,"White County, Georgia",28509,*****
0500000US13313,13313,"Whitfield County, Georgia",103963,*****
0500000US13315,13315,"Wilcox County, Georgia",8896,*****
0500000US13317,13317,"Wilkes County, Georgia",9905,*****
0500000US13319,13319,"Wilkinson County, Georgia",9147,*****
0500000US13321,13321,"Worth County, Georgia",20809,*****
0500000US15001,15001,"Hawaii County, Hawaii",196325,*****
0500000US15003,15003,"Honolulu County, Hawaii",990060,*****
0500000US15005,15005,"Kalawao County, Hawaii",86,16
0500000US15007,15007,"Kauai County, Hawaii",71093,*****
0500000US15009,15009,"Maui County, Hawaii",164094,16
0500000US16001,16001,"Ada County, Idaho",435117,*****
0500000US16003,16003,"Adams County, Idaho",3946,*****
0500000US16005,16005,"Bannock County, Idaho",84113,*****
0500000US16007,16007,"Bear Lake County, Idaho",5942,*****
0500000US16009,16009,"Benewah County, Idaho",9050,*****
0500000US16011,16011,"Bingham County, Idaho",45369,*****
0500000US16013,16013,"Blaine County, Idaho",21583,*****
0500000US16015,16015,"Boise County, Idaho",6968,*****
0500000US16017,16017,"Bonner County, Idaho",41855,*****
0500000US16019,16019,"Bonneville County, Idaho",110404,*****
0500000US16021,16021,"Boundary County, Idaho",11323,*****
0500000US16023,16023,"Butte County, Idaho",2613,*****
0500000US16025,16025,"Camas County, Idaho",886,114
0500000US16027,16027,"Canyon County, Idaho",207027,*****
0500000US16029,16029,"Caribou County, Idaho",6862,*****
0500000US16031,16031,"Cassia County, Idaho",23472,*****
0500000US16033,16033,"Clark County, Idaho",1055,114
0500000US16035,16035,"Clearwater County, Idaho",8533,*****
0500000US16037,16037,"Custer County, Idaho",4141,*****
0500000US16039,16039,"Elmore County, Idaho",26232,*****
0500000US16041,16041,"Franklin County, Idaho",13120,*****
0500000US16043,16043,"Fremont County, Idaho",12889,*****
0500000US16045,16045,"Gem County, Idaho",16850,*****
0500000US16047,16047,"Gooding County, Idaho",15110,*****
0500000US16049,16049,"Idaho County, Idaho",16275,*****
0500000US16051,16051,"Jefferson County, Idaho",27410,*****
0500000US16053,16053,"Jerome County, Idaho",23039,*****
0500000US16055,16055,"Kootenai County, Idaho",150128,*****
0500000US16057,16057,"Latah County, Idaho",38697,*****
0500000US16059,16059,"Lemhi County, Idaho",7755,*****
0500000US16061,16061,"Lewis County, Idaho",3824,*****
0500000US16063,16063,"Lincoln County, Idaho",5296,*****
0500000US16065,16065,"Madison County, Idaho",38241,*****
0500000US16067,16067,"Minidoka County, Idaho",20448,*****
0500000US16069,16069,"Nez Perce County, Idaho",40014,*****
0500000US16071,16071,"Oneida County, Idaho",4284,*****
0500000US16073,16073,"Owyhee County, Idaho",11384,*****
0500000US16075,16075,"Payette County, Idaho",22839,*****
0500000US16077,16077,"Power County, Idaho",7667,*****
0500000US16079,16079,"Shoshone County, Idaho",12490,*****
0500000US16081,16081,"Teton County, Idaho",10776,*****
0500000US16083,16083,"Twin Falls County, Idaho",82248,*****
0500000US16085,16085,"Valley County, Idaho",10104,*****
0500000US16087,16087,"Washington County, Idaho",9996,*****
0500000US17001,17001,"Adams County, Illinois",66787,*****
0500000US17003,17003,"Alexander County, Illinois",6776,*****
0500000US17005,17005,"Bond County, Illinois",17034,*****
0500000US17007,17007,"Boone County, Illinois",53638,*****
0500000US17009,17009,"Brown County, Illinois",6791,*****
0500000US17011,17011,"Bureau County, Illinois",33619,*****
0500000US17013,17013,"Calhoun County, Illinois",4897,*****
0500000US17015,17015,"Carroll County, Illinois",14704,*****
0500000US17017,17017,"Cass County, Illinois",12880,*****
0500000US17019,17019,"Champaign County, Illinois",207946,*****
0500000US17021,17021,"Christian County, Illinois",33562,*****
0500000US17023,17023,"Clark County, Illinois",15924,*****
0500000US17025,17025,"Clay County, Illinois",13393,*****
0500000US17027,17027,"Clinton County, Illinois",37640,*****
0500000US17029,17029,"Coles County, Illinois",52540,*****
0500000US17031,17031,"Cook County, Illinois",5238541,*****
0500000US17033,17033,"Crawford County, Illinois",19214,*****
0500000US17035,17035,"Cumberland County, Illinois",10899,*****
0500000US17037,17037,"DeKalb County, Illinois",104473,*****
0500000US17039,17039,"De Witt County, Illinois",16176,*****
0500000US17041,17041,"Douglas County, Illinois",19830,*****
0500000US17043,17043,"DuPage County, Illinois",931826,*****
0500000US17045,17045,"Edgar County, Illinois",17603,*****
0500000US17047,17047,"Edwards County, Illinois",6570,*****
0500000US17049,17049,"Effingham County, Illinois",34164,*****
0500000US17051,17051,"Fayette County, Illinois",21980,*****
0500000US17053,17053,"Ford County, Illinois",13470,*****
0500000US17055,17055,"Franklin County, Illinois",39302,*****
0500000US17057,17057,"Fulton County, Illinois",35733,*****
0500000US17059,17059,"Gallatin County, Illinois",5226,*****
0500000US17061,17061,"Greene County, Illinois",13311,*****
0500000US17063,17063,"Grundy County, Illinois",50333,*****
0500000US17065,17065,"Hamilton County, Illinois",8259,*****
0500000US17067,17067,"Hancock County, Illinois",18264,*****
0500000US17069,17069,"Hardin County, Illinois",4161,*****
0500000US17071,17071,"Henderson County, Illinois",6927,*****
0500000US17073,17073,"Henry County, Illinois",49649,*****
0500000US17075,17075,"Iroquois County, Illinois",28457,*****
0500000US17077,17077,"Jackson County, Illinois",59115,*****
0500000US17079,17079,"Jasper County, Illinois",9608,*****
0500000US17081,17081,"Jefferson County, Illinois",38358,*****
0500000US17083,17083,"Jersey County, Illinois",22215,*****
0500000US17085,17085,"Jo Daviess County, Illinois",22046,*****
0500000US17087,17087,"Johnson County, Illinois",12899,*****
0500000US17089,17089,"Kane County, Illinois",529402,*****
0500000US17091,17091,"Kankakee County, Illinois",110801,*****
0500000US17093,17093,"Kendall County, Illinois",122933,*****
0500000US17095,17095,"Knox County, Illinois",51374,*****
0500000US17097,17097,"Lake County, Illinois",704476,*****
0500000US17099,17099,"LaSalle County, Illinois",111151,*****
0500000US17101,17101,"Lawrence County, Illinois",16457,*****
0500000US17103,17103,"Lee County, Illinois",34670,*****
0500000US17105,17105,"Livingston County, Illinois",36812,*****
0500000US17107,17107,"Logan County, Illinois",29488,*****
0500000US17109,17109,"McDonough County, Illinois",31597,*****
0500000US17111,17111,"McHenry County, Illinois",308043,*****
0500000US17113,17113,"McLean County, Illinois",173231,*****
0500000US17115,17115,"Macon County, Illinois",107587,*****
0500000US17117,17117,"Macoupin County, Illinois",45960,*****
0500000US17119,17119,"Madison County, Illinois",266153,*****
0500000US17121,17121,"Marion County, Illinois",38305,*****
0500000US17123,17123,"Marshall County, Illinois",11925,*****
0500000US17125,17125,"Mason County, Illinois",13904,*****
0500000US17127,17127,"Massac County, Illinois",14594,*****
0500000US17129,17129,"Menard County, Illinois",12416,*****
0500000US17131,17131,"Mercer County, Illinois",15794,*****
0500000US17133,17133,"Monroe County, Illinois",33739,*****
0500000US17135,17135,"Montgomery County, Illinois",29173,*****
0500000US17137,17137,"Morgan County, Illinois",34442,*****
0500000US17139,17139,"Moultrie County, Illinois",14711,*****
0500000US17141,17141,"Ogle County, Illinois",51619,*****
0500000US17143,17143,"Peoria County, Illinois",186145,*****
0500000US17145,17145,"Perry County, Illinois",21467,*****
0500000US17147,17147,"Piatt County, Illinois",16433,*****
0500000US17149,17149,"Pike County, Illinois",15930,*****
0500000US17151,17151,"Pope County, Illinois",4360,*****
0500000US17153,17153,"Pulaski County, Illinois",5691,*****
0500000US17155,17155,"Putnam County, Illinois",5771,*****
0500000US17157,17157,"Randolph County, Illinois",32829,*****
0500000US17159,17159,"Richland County, Illinois",15953,*****
0500000US17161,17161,"Rock Island County, Illinois",146205,*****
0500000US17163,17163,"St. Clair County, Illinois",264433,*****
0500000US17165,17165,"Saline County, Illinois",24430,*****
0500000US17167,17167,"Sangamon County, Illinois",198134,*****
0500000US17169,17169,"Schuyler County, Illinois",7181,*****
0500000US17171,17171,"Scott County, Illinois",5109,*****
0500000US17173,17173,"Shelby County, Illinois",21906,*****
0500000US17175,17175,"Stark County, Illinois",5551,*****
0500000US17177,17177,"Stephenson County, Illinois",45839,*****
0500000US17179,17179,"Tazewell County, Illinois",134695,*****
0500000US17181,17181,"Union County, Illinois",17267,*****
0500000US17183,17183,"Vermilion County, Illinois",79207,*****
0500000US17185,17185,"Wabash County, Illinois",11568,*****
0500000US17187,17187,"Warren County, Illinois",17429,*****
0500000US17189,17189,"Washington County, Illinois",14260,*****
0500000US17191,17191,"Wayne County, Illinois",16569,*****
0500000US17193,17193,"White County, Illinois",14186,*****
0500000US17195,17195,"Whiteside County, Illinois",56823,*****
0500000US17197,17197,"Will County, Illinois",687727,*****
0500000US17199,17199,"Williamson County, Illinois",67477,*****
0500000US17201,17201,"Winnebago County, Illinois",287512,*****
0500000US17203,17203,"Woodford County, Illinois",38942,*****
0500000US18001,18001,"Adams County, Indiana",35018,*****
0500000US18003,18003,"Allen County, Indiana",367747,*****
0500000US18005,18005,"Bartholomew County, Indiana",81024,*****
0500000US18007,18007,"Benton County, Indiana",8685,*****
0500000US18009,18009,"Blackford County, Indiana",12214,*****
0500000US18011,18011,"Boone County, Indiana",63013,*****
0500000US18013,18013,"Brown County, Indiana",15007,*****
0500000US18015,18015,"Carroll County, Indiana",19994,*****
0500000US18017,18017,"Cass County, Indiana",38248,*****
0500000US18019,18019,"Clark County, Indiana",114893,*****
0500000US18021,18021,"Clay County, Indiana",26375,*****
0500000US18023,18023,"Clinton County, Indiana",32455,*****
0500000US18025,18025,"Crawford County, Indiana",10598,*****
0500000US18027,18027,"Daviess County, Indiana",32777,*****
0500000US18029,18029,"Dearborn County, Indiana",49564,*****
0500000US18031,18031,"Decatur County, Indiana",26480,*****
0500000US18033,18033,"DeKalb County, Indiana",42524,*****
0500000US18035,18035,"Delaware County, Indiana",115938,*****
0500000US18037,18037,"Dubois County, Indiana",42379,*****
0500000US18039,18039,"Elkhart County, Indiana",202924,*****
0500000US18041,18041,"Fayette County, Indiana",23426,*****
0500000US18043,18043,"Floyd County, Indiana",76481,*****
0500000US18045,18045,"Fountain County, Indiana",16620,*****
0500000US18047,18047,"Franklin County, Indiana",22835,*****
0500000US18049,18049,"Fulton County, Indiana",20296,*****
0500000US18051,18051,"Gibson County, Indiana",33596,*****
0500000US18053,18053,"Grant County, Indiana",67615,*****
0500000US18055,18055,"Greene County, Indiana",32431,*****
0500000US18057,18057,"Hamilton County, Indiana",309687,*****
0500000US18059,18059,"Hancock County, Indiana",72776,*****
0500000US18061,18061,"Harrison County, Indiana",39450,*****
0500000US18063,18063,"Hendricks County, Indiana",158170,*****
0500000US18065,18065,"Henry County, Indiana",48649,*****
0500000US18067,18067,"Howard County, Indiana",82457,*****
0500000US18069,18069,"Huntington County, Indiana",36520,*****
0500000US18071,18071,"Jackson County, Indiana",43779,*****
0500000US18073,18073,"Jasper County, Indiana",33448,*****
0500000US18075,18075,"Jay County, Indiana",21107,*****
0500000US18077,18077,"Jefferson County, Indiana",32293,*****
0500000US18079,18079,"Jennings County, Indiana",27840,*****
0500000US18081,18081,"Johnson County, Indiana",149359,*****
0500000US18083,18083,"Knox County, Indiana",37763,*****
0500000US18085,18085,"Kosciusko County, Indiana",78720,*****
0500000US18087,18087,"LaGrange County, Indiana",38720,*****
